点位编号,经度,纬度,发现时间,人员编号
D02,118.3671,31.2342,2020-11-02 11:28:31.096482,P0124
D02,118.3671,31.2342,2020-11-02 11:28:43.462564,P0920
D02,118.3671,31.2342,2020-11-02 11:28:53.424706,P0476
D02,118.3671,31.2342,2020-11-02 11:29:14.554824,P1004
D02,118.3671,31.2342,2020-11-02 11:29:17.194331,P0121
D02,118.3671,31.2342,2020-11-02 11:29:30.781946,P0161
D02,118.3671,31.2342,2020-11-02 11:29:44.022110,P0539
D02,118.3671,31.2342,2020-11-02 11:29:56.892851,P0223
D02,118.3671,31.2342,2020-11-02 11:30:17.706977,P0118
D02,118.3671,31.2342,2020-11-02 11:30:37.554599,P0211
D02,118.3671,31.2342,2020-11-02 11:30:45.491388,P0238
D02,118.3671,31.2342,2020-11-02 11:30:53.436854,P0173
D02,118.3671,31.2342,2020-11-02 11:30:58.845411,P0935
D02,118.3671,31.2342,2020-11-02 11:31:03.369209,P0160
D02,118.3671,31.2342,2020-11-02 11:31:05.506676,P1142
D02,118.3671,31.2342,2020-11-02 11:31:34.293068,P0250
D02,118.3671,31.2342,2020-11-02 11:31:36.966825,P1415
D02,118.3671,31.2342,2020-11-02 11:31:44.305356,P1511
D02,118.3671,31.2342,2020-11-02 11:31:45.928462,P0148
D02,118.3671,31.2342,2020-11-02 11:31:49.905150,P0138
D02,118.3671,31.2342,2020-11-02 11:31:54.934098,P0154
D02,118.3671,31.2342,2020-11-02 11:31:56.784850,P0265
D02,118.3671,31.2342,2020-11-02 11:31:58.714981,P0256
D02,118.3671,31.2342,2020-11-02 11:32:02.161153,P0259
D02,118.3671,31.2342,2020-11-02 11:32:13.049609,P0195
D02,118.3671,31.2342,2020-11-02 11:32:13.323337,P0289
D02,118.3671,31.2342,2020-11-02 11:32:31.462520,P0827
D02,118.3671,31.2342,2020-11-02 11:32:40.749223,P0169
D02,118.3671,31.2342,2020-11-02 11:32:44.373268,P0911
D02,118.3671,31.2342,2020-11-02 11:32:55.995917,P0223
D02,118.3671,31.2342,2020-11-02 11:33:07.774348,P0235
D02,118.3671,31.2342,2020-11-02 11:33:12.242137,P0238
D02,118.3671,31.2342,2020-11-02 11:33:25.874298,P0232
D02,118.3671,31.2342,2020-11-02 11:33:35.344220,P0141
D02,118.3671,31.2342,2020-11-02 11:33:40.328788,P0250
D02,118.3671,31.2342,2020-11-02 11:33:49.895324,P0752
D02,118.3671,31.2342,2020-11-02 11:33:55.220215,P0127
D02,118.3671,31.2342,2020-11-02 11:33:56.554957,P0950
D02,118.3671,31.2342,2020-11-02 11:33:59.493077,P0247
D02,118.3671,31.2342,2020-11-02 11:33:59.825779,P0170
D02,118.3671,31.2342,2020-11-02 11:34:03.050534,P0740
D02,118.3671,31.2342,2020-11-02 11:34:04.367279,P0289
D02,118.3671,31.2342,2020-11-02 11:34:13.419813,P0262
D02,118.3671,31.2342,2020-11-02 11:34:17.901882,P0674
D02,118.3671,31.2342,2020-11-02 11:34:19.070497,P0665
D02,118.3671,31.2342,2020-11-02 11:34:21.223021,P0542
D02,118.3671,31.2342,2020-11-02 11:34:35.794369,P0271
D02,118.3671,31.2342,2020-11-02 11:34:40.999294,P0226
D02,118.3671,31.2342,2020-11-02 11:34:42.626606,P0265
D02,118.3671,31.2342,2020-11-02 11:34:45.721451,P1451
D02,118.3671,31.2342,2020-11-02 11:34:46.890334,P0953
D02,118.3671,31.2342,2020-11-02 11:35:29.641226,P0256
D02,118.3671,31.2342,2020-11-02 11:35:35.004136,P0235
D02,118.3671,31.2342,2020-11-02 11:35:36.047619,P0650
D02,118.3671,31.2342,2020-11-02 11:35:38.088132,P0223
D02,118.3671,31.2342,2020-11-02 11:35:41.144569,P0247
D02,118.3671,31.2342,2020-11-02 11:35:44.415190,P1142
D02,118.3671,31.2342,2020-11-02 11:35:44.726060,P0725
D02,118.3671,31.2342,2020-11-02 11:35:55.651323,P1145
D02,118.3671,31.2342,2020-11-02 11:35:57.395061,P0761
D02,118.3671,31.2342,2020-11-02 11:36:04.519969,P0289
D02,118.3671,31.2342,2020-11-02 11:36:05.567281,P0238
D02,118.3671,31.2342,2020-11-02 11:36:13.498916,P0232
D02,118.3671,31.2342,2020-11-02 11:36:13.916122,P1163
D02,118.3671,31.2342,2020-11-02 11:36:16.794135,P1571
D02,118.3671,31.2342,2020-11-02 11:36:21.215512,P0241
D02,118.3671,31.2342,2020-11-02 11:36:23.909478,P1091
D02,118.3671,31.2342,2020-11-02 11:36:31.978552,P1361
D02,118.3671,31.2342,2020-11-02 11:36:32.857605,P0605
D02,118.3671,31.2342,2020-11-02 11:36:46.336076,P0244
D02,118.3671,31.2342,2020-11-02 11:36:46.690321,P0857
D02,118.3671,31.2342,2020-11-02 11:36:57.778860,P1112
D02,118.3671,31.2342,2020-11-02 11:37:04.381357,P0611
D02,118.3671,31.2342,2020-11-02 11:37:06.309431,P1058
D02,118.3671,31.2342,2020-11-02 11:37:11.574381,P0111
D02,118.3671,31.2342,2020-11-02 11:37:20.293750,P0668
D02,118.3671,31.2342,2020-11-02 11:37:21.060707,P0707
D02,118.3671,31.2342,2020-11-02 11:37:24.318211,P0298
D02,118.3671,31.2342,2020-11-02 11:37:25.823244,P0443
D02,118.3671,31.2342,2020-11-02 11:37:27.840794,P0914
D02,118.3671,31.2342,2020-11-02 11:37:32.570393,P0197
D02,118.3671,31.2342,2020-11-02 11:37:36.829171,P0241
D02,118.3671,31.2342,2020-11-02 11:37:41.168568,P1277
D02,118.3671,31.2342,2020-11-02 11:37:51.539486,P1442
D02,118.3671,31.2342,2020-11-02 11:37:54.748150,P0244
D02,118.3671,31.2342,2020-11-02 11:37:55.393048,P0256
D02,118.3671,31.2342,2020-11-02 11:38:03.753950,P1151
D02,118.3671,31.2342,2020-11-02 11:38:05.653753,P0653
D02,118.3671,31.2342,2020-11-02 11:38:08.769687,P1466
D02,118.3671,31.2342,2020-11-02 11:38:09.627949,P0845
D02,118.3671,31.2342,2020-11-02 11:38:10.809490,P0205
D02,118.3671,31.2342,2020-11-02 11:38:12.829757,P0187
D02,118.3671,31.2342,2020-11-02 11:38:17.574968,P0226
D02,118.3671,31.2342,2020-11-02 11:38:19.246782,P1070
D02,118.3671,31.2342,2020-11-02 11:38:19.825717,P0271
D02,118.3671,31.2342,2020-11-02 11:38:22.757679,P0280
D02,118.3671,31.2342,2020-11-02 11:38:30.861463,P0277
D02,118.3671,31.2342,2020-11-02 11:38:31.340194,P0184
D02,118.3671,31.2342,2020-11-02 11:38:32.222509,P1232
D02,118.3671,31.2342,2020-11-02 11:38:39.165840,P0262
D02,118.3671,31.2342,2020-11-02 11:38:43.062829,P0217
D02,118.3671,31.2342,2020-11-02 11:38:44.618846,P0235
D02,118.3671,31.2342,2020-11-02 11:38:49.822402,P0587
D02,118.3671,31.2342,2020-11-02 11:38:52.730079,P0202
D02,118.3671,31.2342,2020-11-02 11:39:02.701470,P0713
D02,118.3671,31.2342,2020-11-02 11:39:04.669264,P0247
D02,118.3671,31.2342,2020-11-02 11:39:04.674594,P1196
D02,118.3671,31.2342,2020-11-02 11:39:05.114161,P0953
D02,118.3671,31.2342,2020-11-02 11:39:10.133256,P0767
D02,118.3671,31.2342,2020-11-02 11:39:15.766997,P0779
D02,118.3671,31.2342,2020-11-02 11:39:16.445830,P0268
D02,118.3671,31.2342,2020-11-02 11:39:20.962073,P0809
D02,118.3671,31.2342,2020-11-02 11:39:29.139848,P0530
D02,118.3671,31.2342,2020-11-02 11:39:31.004435,P0488
D02,118.3671,31.2342,2020-11-02 11:39:41.347290,P0500
D02,118.3671,31.2342,2020-11-02 11:39:41.979607,P1499
D02,118.3671,31.2342,2020-11-02 11:39:45.037694,P1325
D02,118.3671,31.2342,2020-11-02 11:39:52.938778,P1232
D02,118.3671,31.2342,2020-11-02 11:39:59.880629,P1442
D02,118.3671,31.2342,2020-11-02 11:40:01.762831,P0476
D02,118.3671,31.2342,2020-11-02 11:40:02.751682,P0168
D02,118.3671,31.2342,2020-11-02 11:40:03.049828,P0998
D02,118.3671,31.2342,2020-11-02 11:40:06.357916,P0686
D02,118.3671,31.2342,2020-11-02 11:40:08.077101,P0298
D02,118.3671,31.2342,2020-11-02 11:40:16.534035,P0280
D02,118.3671,31.2342,2020-11-02 11:40:23.961879,P0241
D02,118.3671,31.2342,2020-11-02 11:40:32.320041,P0202
D02,118.3671,31.2342,2020-11-02 11:40:41.778634,P1565
D02,118.3671,31.2342,2020-11-02 11:40:46.213251,P0965
D02,118.3671,31.2342,2020-11-02 11:40:47.856125,P0596
D02,118.3671,31.2342,2020-11-02 11:40:48.796800,P0815
D02,118.3671,31.2342,2020-11-02 11:40:58.663349,P1220
D02,118.3671,31.2342,2020-11-02 11:41:02.185546,P0680
D02,118.3671,31.2342,2020-11-02 11:41:03.674907,P1421
D02,118.3671,31.2342,2020-11-02 11:41:06.212223,P0947
D02,118.3671,31.2342,2020-11-02 11:41:09.427465,P0434
D02,118.3671,31.2342,2020-11-02 11:41:10.020377,P0899
D02,118.3671,31.2342,2020-11-02 11:41:10.966046,P0131
D02,118.3671,31.2342,2020-11-02 11:41:12.231796,P0596
D02,118.3671,31.2342,2020-11-02 11:41:16.788060,P0104
D02,118.3671,31.2342,2020-11-02 11:41:18.632284,P0244
D02,118.3671,31.2342,2020-11-02 11:41:23.741499,P0295
D02,118.3671,31.2342,2020-11-02 11:41:33.033203,P1529
D02,118.3671,31.2342,2020-11-02 11:41:33.042293,P0665
D02,118.3671,31.2342,2020-11-02 11:41:36.909283,P0120
D02,118.3671,31.2342,2020-11-02 11:41:43.002100,P0226
D02,118.3671,31.2342,2020-11-02 11:41:49.475285,P1526
D02,118.3671,31.2342,2020-11-02 11:41:50.547110,P0410
D02,118.3671,31.2342,2020-11-02 11:41:52.334870,P0277
D02,118.3671,31.2342,2020-11-02 11:41:59.049861,P0217
D02,118.3671,31.2342,2020-11-02 11:42:02.387272,P0235
D02,118.3671,31.2342,2020-11-02 11:42:03.751142,P0115
D02,118.3671,31.2342,2020-11-02 11:42:05.314000,P0452
D02,118.3671,31.2342,2020-11-02 11:42:12.776581,P0214
D02,118.3671,31.2342,2020-11-02 11:42:13.791764,P0178
D02,118.3671,31.2342,2020-11-02 11:42:19.114685,P0404
D02,118.3671,31.2342,2020-11-02 11:42:20.044691,P0205
D02,118.3671,31.2342,2020-11-02 11:42:22.586161,P1463
D02,118.3671,31.2342,2020-11-02 11:42:22.786689,P1295
D02,118.3671,31.2342,2020-11-02 11:42:26.063743,P0137
D02,118.3671,31.2342,2020-11-02 11:42:28.113693,P0164
D02,118.3671,31.2342,2020-11-02 11:42:31.101676,P0902
D02,118.3671,31.2342,2020-11-02 11:42:34.675520,P0241
D02,118.3671,31.2342,2020-11-02 11:42:34.856581,P0518
D02,118.3671,31.2342,2020-11-02 11:42:36.340996,P0189
D02,118.3671,31.2342,2020-11-02 11:42:41.851212,P0144
D02,118.3671,31.2342,2020-11-02 11:42:49.868036,P0527
D02,118.3671,31.2342,2020-11-02 11:42:55.123105,P0476
D02,118.3671,31.2342,2020-11-02 11:43:03.783117,P0776
D02,118.3671,31.2342,2020-11-02 11:43:06.692691,P0286
D02,118.3671,31.2342,2020-11-02 11:43:10.320059,P0220
D02,118.3671,31.2342,2020-11-02 11:43:11.516290,P0560
D02,118.3671,31.2342,2020-11-02 11:43:43.747174,P0140
D02,118.3671,31.2342,2020-11-02 11:43:44.249232,P1181
D02,118.3671,31.2342,2020-11-02 11:44:10.024237,P0707
D02,118.3671,31.2342,2020-11-02 11:44:14.842141,P0295
D02,118.3671,31.2342,2020-11-02 11:44:15.635548,P0152
D02,118.3671,31.2342,2020-11-02 11:44:16.514982,P0854
D02,118.3671,31.2342,2020-11-02 11:44:30.802741,P0283
D02,118.3671,31.2342,2020-11-02 11:44:36.916383,P0155
D02,118.3671,31.2342,2020-11-02 11:44:57.602452,P1007
D02,118.3671,31.2342,2020-11-02 11:45:09.522746,P0202
D02,118.3671,31.2342,2020-11-02 11:45:39.390599,P0220
D02,118.3671,31.2342,2020-11-02 11:45:42.604850,P0674
D02,118.3671,31.2342,2020-11-02 11:45:43.630661,P0283
D02,118.3671,31.2342,2020-11-02 11:45:51.481299,P0185
D02,118.3671,31.2342,2020-11-02 11:46:04.162818,P0920
D02,118.3671,31.2342,2020-11-02 11:46:13.047702,P1523
D02,118.3671,31.2342,2020-11-02 11:46:16.572225,P0194
D02,118.3671,31.2342,2020-11-02 11:46:20.008449,P0214
D02,118.3671,31.2342,2020-11-02 11:46:42.139792,P0752
D02,118.3671,31.2342,2020-11-02 11:46:44.722074,P0190
D02,118.3671,31.2342,2020-11-02 11:46:45.107929,P0295
D02,118.3671,31.2342,2020-11-02 11:46:45.582295,P1295
D02,118.3671,31.2342,2020-11-02 11:46:45.639224,P0286
D02,118.3671,31.2342,2020-11-02 11:46:48.246762,P0208
D02,118.3671,31.2342,2020-11-02 11:46:58.432010,P0578
D02,118.3671,31.2342,2020-11-02 11:47:19.499567,P1466
D02,118.3671,31.2342,2020-11-02 11:47:29.992657,P0614
D02,118.3671,31.2342,2020-11-02 11:47:35.554326,P0220
D02,118.3671,31.2342,2020-11-02 11:47:38.389174,P0668
D02,118.3671,31.2342,2020-11-02 11:47:49.899912,P1007
D02,118.3671,31.2342,2020-11-02 11:48:05.309202,P1538
D02,118.3671,31.2342,2020-11-02 11:48:22.944445,P0274
D02,118.3671,31.2342,2020-11-02 11:48:51.762244,P0202
D02,118.3671,31.2342,2020-11-02 11:48:59.055324,P0944
D02,118.3671,31.2342,2020-11-02 11:49:07.511342,P1529
D02,118.3671,31.2342,2020-11-02 11:49:28.157027,P1130
D02,118.3671,31.2342,2020-11-02 11:49:34.139141,P0102
D02,118.3671,31.2342,2020-11-02 11:49:41.001818,P1571
D02,118.3671,31.2342,2020-11-02 11:49:58.054109,P0103
D02,118.3671,31.2342,2020-11-02 11:50:03.587161,P0397
D02,118.3671,31.2342,2020-11-02 11:50:09.379525,P1268
D02,118.3671,31.2342,2020-11-02 11:50:10.484783,P0274
D02,118.3671,31.2342,2020-11-02 11:50:18.032438,P0119
D02,118.3671,31.2342,2020-11-02 11:50:25.547342,P0126
D02,118.3671,31.2342,2020-11-02 11:50:30.009703,P0193
D02,118.3671,31.2342,2020-11-02 11:50:43.830563,P1232
D02,118.3671,31.2342,2020-11-02 11:50:52.686695,P0379
D02,118.3671,31.2342,2020-11-02 11:50:53.769697,P1010
D02,118.3671,31.2342,2020-11-02 11:51:00.539447,P1067
D02,118.3671,31.2342,2020-11-02 11:51:08.162082,P0220
D02,118.3671,31.2342,2020-11-02 11:51:17.587345,P0899
D02,118.3671,31.2342,2020-11-02 11:51:20.450623,P0283
D02,118.3671,31.2342,2020-11-02 11:51:43.350476,P0143
D02,118.3671,31.2342,2020-11-02 11:52:00.542566,P0208
D02,118.3671,31.2342,2020-11-02 11:52:06.728005,P0397
D02,118.3671,31.2342,2020-11-02 11:52:48.483165,P1238
D02,118.3671,31.2342,2020-11-02 11:52:49.458640,P0139
D02,118.3671,31.2342,2020-11-02 11:52:54.481835,P0129
D02,118.3671,31.2342,2020-11-02 11:52:54.694928,P1049
D02,118.3671,31.2342,2020-11-02 11:52:58.725182,P0488
D02,118.3671,31.2342,2020-11-02 11:53:34.514907,P0150
D02,118.3671,31.2342,2020-11-02 11:53:56.613843,P0192
D02,118.3671,31.2342,2020-11-02 11:53:57.498646,P0142
D02,118.3671,31.2342,2020-11-02 11:54:04.091570,P0229
D02,118.3671,31.2342,2020-11-02 11:54:26.392540,P0253
D02,118.3671,31.2342,2020-11-02 11:54:29.850412,P0160
D02,118.3671,31.2342,2020-11-02 11:54:45.592035,P0167
D02,118.3671,31.2342,2020-11-02 11:55:06.146791,P0169
D02,118.3671,31.2342,2020-11-02 11:55:08.052903,P0731
D02,118.3671,31.2342,2020-11-02 11:55:10.120642,P0605
D02,118.3671,31.2342,2020-11-02 11:55:19.920784,P1271
D02,118.3671,31.2342,2020-11-02 11:55:23.430681,P0196
D02,118.3671,31.2342,2020-11-02 11:55:29.287852,P0397
D02,118.3671,31.2342,2020-11-02 11:55:38.610222,P0962
D02,118.3671,31.2342,2020-11-02 11:55:45.444885,P0157
D02,118.3671,31.2342,2020-11-02 11:55:50.756844,P0746
D02,118.3671,31.2342,2020-11-02 11:56:04.242392,P0116
D02,118.3671,31.2342,2020-11-02 11:56:05.231840,P0134
D02,118.3671,31.2342,2020-11-02 11:56:18.079096,P0172
D02,118.3671,31.2342,2020-11-02 11:56:21.978372,P1460
D02,118.3671,31.2342,2020-11-02 11:56:27.059790,P0253
D02,118.3671,31.2342,2020-11-02 11:56:29.215017,P1247
D02,118.3671,31.2342,2020-11-02 11:56:33.549502,P0176
D02,118.3671,31.2342,2020-11-02 11:56:36.669530,P0428
D02,118.3671,31.2342,2020-11-02 11:56:43.754673,P0965
D02,118.3671,31.2342,2020-11-02 11:56:50.103423,P0136
D02,118.3671,31.2342,2020-11-02 11:56:53.728563,P0229
D02,118.3671,31.2342,2020-11-02 11:57:20.102832,P0173
D02,118.3671,31.2342,2020-11-02 11:57:21.563366,P0410
D02,118.3671,31.2342,2020-11-02 11:57:49.103415,P1502
D02,118.3671,31.2342,2020-11-02 11:58:43.428825,P0175
D02,118.3671,31.2342,2020-11-02 11:58:59.760127,P0156
D02,118.3671,31.2342,2020-11-02 11:59:11.587492,P0127
D02,118.3671,31.2342,2020-11-02 12:00:08.596644,P0186
D02,118.3671,31.2342,2020-11-02 12:00:59.917663,P0124
D02,118.3671,31.2342,2020-11-02 12:01:47.269555,P0146
D02,118.3671,31.2342,2020-11-02 12:02:08.456349,P0331
D02,118.3671,31.2342,2020-11-02 12:02:11.186311,P0133
D02,118.3671,31.2342,2020-11-02 12:02:33.320612,P0121
D02,118.3671,31.2342,2020-11-02 12:03:22.224961,P0109
D02,118.3671,31.2342,2020-11-02 12:03:29.043166,P0123
D02,118.3671,31.2342,2020-11-02 12:04:15.234528,P0179
D02,118.3671,31.2342,2020-11-02 12:04:28.223645,P0138
D02,118.3671,31.2342,2020-11-02 12:04:32.392292,P1666
D02,118.3671,31.2342,2020-11-02 12:04:51.660395,P0113
D02,118.3671,31.2342,2020-11-02 12:05:46.387183,P0100
D02,118.3671,31.2342,2020-11-02 12:06:08.629929,P1645
D02,118.3671,31.2342,2020-11-02 12:07:36.288222,P1669
D02,118.3671,31.2342,2020-11-02 12:07:58.209455,P0149
D02,118.3671,31.2342,2020-11-02 12:08:10.882034,P1945
D02,118.3671,31.2342,2020-11-02 12:08:20.505733,P0168
D02,118.3671,31.2342,2020-11-02 12:08:59.952814,P0334
D02,118.3671,31.2342,2020-11-02 12:09:07.727352,P1843
D02,118.3671,31.2342,2020-11-02 12:09:31.578724,P0120
D02,118.3671,31.2342,2020-11-02 12:09:35.947652,P0195
D02,118.3671,31.2342,2020-11-02 12:10:10.243912,P0110
D02,118.3671,31.2342,2020-11-02 12:10:16.271339,P0334
D02,118.3671,31.2342,2020-11-02 12:10:47.910084,P0111
D02,118.3671,31.2342,2020-11-02 12:11:40.400247,P0358
D02,118.3671,31.2342,2020-11-02 12:11:47.268877,P0147
D02,118.3671,31.2342,2020-11-02 12:11:50.164830,P0108
D02,118.3671,31.2342,2020-11-02 12:12:38.449405,P0689
D02,118.3671,31.2342,2020-11-02 12:12:53.476053,P0125
D02,118.3671,31.2342,2020-11-02 12:12:57.880706,P1445
D02,118.3671,31.2342,2020-11-02 12:13:16.182796,P0334
D02,118.3671,31.2342,2020-11-02 12:13:17.143518,P1229
D02,118.3671,31.2342,2020-11-02 12:13:25.307230,P1499
D02,118.3671,31.2342,2020-11-02 12:13:26.420695,P0893
D02,118.3671,31.2342,2020-11-02 12:13:41.930846,P1984
D02,118.3671,31.2342,2020-11-02 12:13:42.147022,P0980
D02,118.3671,31.2342,2020-11-02 12:13:42.167834,P0382
D02,118.3671,31.2342,2020-11-02 12:13:44.433104,P0310
D02,118.3671,31.2342,2020-11-02 12:14:04.303179,P0617
D02,118.3671,31.2342,2020-11-02 12:14:06.762582,P1945
D02,118.3671,31.2342,2020-11-02 12:14:09.548519,P0115
D02,118.3671,31.2342,2020-11-02 12:14:11.802466,P0189
D02,118.3671,31.2342,2020-11-02 12:14:12.446120,P0361
D02,118.3671,31.2342,2020-11-02 12:14:15.650670,P1343
D02,118.3671,31.2342,2020-11-02 12:14:23.829527,P0431
D02,118.3671,31.2342,2020-11-02 12:14:25.122874,P0376
D02,118.3671,31.2342,2020-11-02 12:14:30.752706,P0358
D02,118.3671,31.2342,2020-11-02 12:14:47.753017,P1981
D02,118.3671,31.2342,2020-11-02 12:14:49.366070,P1010
D02,118.3671,31.2342,2020-11-02 12:15:01.232509,P0183
D02,118.3671,31.2342,2020-11-02 12:15:07.599103,P0355
D02,118.3671,31.2342,2020-11-02 12:15:11.369471,P0185
D02,118.3671,31.2342,2020-11-02 12:15:11.659699,P0488
D02,118.3671,31.2342,2020-11-02 12:15:13.549301,P0920
D02,118.3671,31.2342,2020-11-02 12:15:15.655712,P1157
D02,118.3671,31.2342,2020-11-02 12:15:27.451929,P0328
D02,118.3671,31.2342,2020-11-02 12:15:32.104464,P0662
D02,118.3671,31.2342,2020-11-02 12:15:33.816584,P0863
D02,118.3671,31.2342,2020-11-02 12:15:34.326799,P1909
D02,118.3671,31.2342,2020-11-02 12:15:54.996100,P0437
D02,118.3671,31.2342,2020-11-02 12:15:56.046926,P0827
D02,118.3671,31.2342,2020-11-02 12:15:57.745735,P0382
D02,118.3671,31.2342,2020-11-02 12:15:59.919610,P1379
D02,118.3671,31.2342,2020-11-02 12:16:05.947598,P1648
D02,118.3671,31.2342,2020-11-02 12:16:07.329182,P1666
D02,118.3671,31.2342,2020-11-02 12:16:15.661258,P0310
D02,118.3671,31.2342,2020-11-02 12:16:18.312931,P0698
D02,118.3671,31.2342,2020-11-02 12:16:24.437486,P0187
D02,118.3671,31.2342,2020-11-02 12:16:28.141579,P1199
D02,118.3671,31.2342,2020-11-02 12:16:36.774040,P0376
D02,118.3671,31.2342,2020-11-02 12:16:37.100108,P0358
D02,118.3671,31.2342,2020-11-02 12:16:37.300995,P0361
D02,118.3671,31.2342,2020-11-02 12:16:41.819371,P0428
D02,118.3671,31.2342,2020-11-02 12:16:55.074146,P1085
D02,118.3671,31.2342,2020-11-02 12:16:56.846386,P0334
D02,118.3671,31.2342,2020-11-02 12:17:00.905074,P0158
D02,118.3671,31.2342,2020-11-02 12:17:08.466539,P1639
D02,118.3671,31.2342,2020-11-02 12:17:22.492792,P0145
D02,118.3671,31.2342,2020-11-02 12:17:23.507136,P0722
D02,118.3671,31.2342,2020-11-02 12:17:24.052758,P0416
D02,118.3671,31.2342,2020-11-02 12:17:28.035098,P0161
D02,118.3671,31.2342,2020-11-02 12:17:29.933530,P1669
D02,118.3671,31.2342,2020-11-02 12:17:31.277489,P0422
D02,118.3671,31.2342,2020-11-02 12:17:40.546910,P1178
D02,118.3671,31.2342,2020-11-02 12:17:44.725751,P1058
D02,118.3671,31.2342,2020-11-02 12:17:50.585970,P0887
D02,118.3671,31.2342,2020-11-02 12:17:53.412301,P0188
D02,118.3671,31.2342,2020-11-02 12:18:03.167164,P0163
D02,118.3671,31.2342,2020-11-02 12:18:05.112893,P0355
D02,118.3671,31.2342,2020-11-02 12:18:07.820813,P0824
D02,118.3671,31.2342,2020-11-02 12:18:07.876579,P1936
D02,118.3671,31.2342,2020-11-02 12:18:10.705525,P0382
D02,118.3671,31.2342,2020-11-02 12:18:12.875720,P1807
D02,118.3671,31.2342,2020-11-02 12:18:19.108351,P0551
D02,118.3671,31.2342,2020-11-02 12:18:19.166886,P0310
D02,118.3671,31.2342,2020-11-02 12:18:20.674801,P0352
D02,118.3671,31.2342,2020-11-02 12:18:21.529024,P1073
D02,118.3671,31.2342,2020-11-02 12:18:28.312174,P0184
D02,118.3671,31.2342,2020-11-02 12:18:31.565418,P1873
D02,118.3671,31.2342,2020-11-02 12:18:38.484586,P1202
D02,118.3671,31.2342,2020-11-02 12:18:41.728616,P0530
D02,118.3671,31.2342,2020-11-02 12:18:44.060861,P0983
D02,118.3671,31.2342,2020-11-02 12:18:48.039662,P1052
D02,118.3671,31.2342,2020-11-02 12:18:55.437921,P1660
D02,118.3671,31.2342,2020-11-02 12:18:55.543321,P1247
D02,118.3671,31.2342,2020-11-02 12:18:58.155697,P0869
D02,118.3671,31.2342,2020-11-02 12:19:06.485837,P1223
D02,118.3671,31.2342,2020-11-02 12:19:07.198436,P0119
D02,118.3671,31.2342,2020-11-02 12:19:08.328702,P1774
D02,118.3671,31.2342,2020-11-02 12:19:10.426539,P0611
D02,118.3671,31.2342,2020-11-02 12:19:16.938252,P0328
D02,118.3671,31.2342,2020-11-02 12:19:18.270912,P0122
D02,118.3671,31.2342,2020-11-02 12:19:19.019258,P1714
D02,118.3671,31.2342,2020-11-02 12:19:21.689558,P1457
D02,118.3671,31.2342,2020-11-02 12:19:23.073072,P1526
D02,118.3671,31.2342,2020-11-02 12:19:35.553878,P0385
D02,118.3671,31.2342,2020-11-02 12:19:35.881481,P0376
D02,118.3671,31.2342,2020-11-02 12:19:46.823887,P0153
D02,118.3671,31.2342,2020-11-02 12:20:02.834896,P1268
D02,118.3671,31.2342,2020-11-02 12:20:04.484747,P1915
D02,118.3671,31.2342,2020-11-02 12:20:07.233555,P1759
D02,118.3671,31.2342,2020-11-02 12:20:09.808113,P0572
D02,118.3671,31.2342,2020-11-02 12:20:17.061979,P0180
D02,118.3671,31.2342,2020-11-02 12:20:20.854850,P0361
D02,118.3671,31.2342,2020-11-02 12:20:32.159964,P1984
D02,118.3671,31.2342,2020-11-02 12:20:40.212756,P1160
D02,118.3671,31.2342,2020-11-02 12:20:46.997127,P1843
D02,118.3671,31.2342,2020-11-02 12:20:49.154906,P0385
D02,118.3671,31.2342,2020-11-02 12:20:54.758815,P0346
D02,118.3671,31.2342,2020-11-02 12:20:58.935200,P0364
